,game_date,home_team,Stadium,week,away_team,weekday,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_city,away_team_city,total_attendance,home_attendance,away_attendance,weekly_attendance,wins,loss,points_for,points_against,points_differential,margin_of_victory,strength_of_schedule,simple_rating,offensive_ranking,defensive_ranking,playoffs,superbowl_winner,Capacity,Turf,Temperature,EstimatedCondition
2531,15/12/2008,26,15,15,8,2,20:40:00,30,10,418,3,196,2,24,8,1111845,553152,558693,69144,9,6,416,289,127,7.9,-0.1,7.8,4.7,3.2,2,1,67594,3,60.98,2
2532,23/9/2018,26,15,3,14,4,13:00:00,20,16,379,2,209,0,24,14,1149737,557568,592169,69696,9,7,367,348,19,1.2,0.5,1.7,0,1.8,2,1,67594,3,60.98,2
2533,10/10/2004,14,16,5,25,4,13:00:00,35,14,338,1,269,3,14,23,1016831,456791,560040,57230,12,4,522,351,171,10.7,0.7,11.4,11.7,-0.3,2,1,67000,1,60.98,2
2534,13/11/2011,14,16,10,15,4,13:02:00,17,3,251,1,212,3,14,15,1050690,518627,532063,64619,2,14,243,430,-187,-11.7,0.4,-11.3,-6,-5.3,1,1,67000,1,60.98,2
2535,6/11/2006,30,17,9,25,2,20:40:00,16,0,371,0,185,0,28,23,1083593,543820,539773,67816,9,7,335,341,-6,-0.4,-3.2,-3.6,-1.7,-1.9,2,1,68740,2,60.98,2
2536,21/9/2008,30,17,3,31,4,16:06:00,37,13,407,1,240,2,28,29,1075115,543965,531150,68012,4,12,294,392,-98,-6.1,-1.5,-7.6,-4.9,-2.8,1,1,68740,2,60.98,2
2537,18/10/2015,30,17,6,5,4,16:06:00,27,23,383,2,334,0,28,5,1097931,552162,545769,69020,10,6,423,277,146,9.1,2.2,11.3,5.4,6,2,1,68740,2,60.98,2
2538,1/10/2017,30,17,4,14,4,20:30:00,46,18,477,2,237,2,28,14,1129943,551809,578134,68872,9,7,366,332,34,2.1,-0.2,1.9,0.7,1.2,1,1,68740,2,60.98,2
2539,27/10/2002,3,18,8,27,4,13:02:00,31,18,283,1,360,5,3,25,1073464,554724,518740,69638,7,9,316,354,-38,-2.4,0.3,-2.1,-1.5,-0.6,1,1,71008,1,60.98,2
2540,21/11/2004,3,18,11,9,4,13:02:00,30,10,287,2,222,3,3,9,1123288,558594,564694,69924,9,7,317,268,49,3.1,3.1,6.1,-0.6,6.8,1,1,71008,1,60.98,2
2541,26/10/2008,3,18,8,25,4,13:02:00,29,10,375,1,234,1,3,23,1115465,570152,545313,71254,11,5,385,244,141,8.8,1,9.8,4.2,5.6,2,1,71008,1,60.98,2
2542,27/12/2015,3,18,16,27,4,13:02:00,20,17,386,0,308,3,3,25,1083919,568018,515901,71261,5,11,328,401,-73,-4.6,2.6,-1.9,-0.7,-1.2,1,1,71008,1,60.98,4
2543,7/10/2001,2,19,4,6,4,13:05:00,31,3,300,2,335,5,2,6,917882,425717,492165,46483,7,9,291,377,-86,-5.4,0.7,-4.7,-2.7,-2,1,1,71000,1,60.98,2
2544,15/10/2006,2,19,6,23,4,13:04:00,27,14,424,2,329,2,2,22,1126210,563462,562748,70840,7,9,292,328,-36,-2.3,-0.8,-3,-2.8,-0.2,1,1,71000,1,60.98,2
2545,29/11/2009,2,19,12,32,4,13:03:00,20,17,297,1,318,1,2,30,1126660,545389,581271,67029,9,7,363,325,38,2.4,2.7,5,2.7,2.3,1,1,71000,1,60.98,2
2546,28/12/2014,2,19,17,5,4,16:25:00,34,3,306,0,288,3,2,5,1121026,577047,543979,71015,6,10,381,417,-36,-2.3,-1.6,-3.8,0.6,-4.4,1,1,71000,1,60.98,2
2547,13/11/2005,23,20,10,20,4,13:03:00,24,21,137,1,405,5,22,19,1157637,628519,529118,78637,11,5,422,314,108,6.8,0.7,7.5,5.8,1.7,2,1,82500,2,60.98,1
2548,16/9/2007,23,20,2,12,4,13:04:00,35,13,368,1,325,2,22,12,1197501,629848,567653,78701,10,6,373,351,22,1.4,1.9,3.3,2.8,0.4,2,2,82500,2,60.98,1
2549,11/10/2009,23,20,5,25,4,13:02:00,44,7,483,1,124,3,22,23,1223927,629615,594312,79012,8,8,402,427,-25,-1.6,1.6,0.1,4.6,-4.5,1,1,82500,2,60.98,1
2550,21/10/2013,23,20,7,20,2,20:40:00,23,7,257,1,206,3,22,19,1209532,641184,568348,79314,7,9,294,383,-89,-5.6,0.2,-5.4,-6.2,0.8,1,1,82500,2,60.98,2
2551,9/11/2014,24,20,10,27,4,13:02:00,20,13,275,0,362,4,22,25,1157234,625280,531954,78160,4,12,283,401,-118,-7.4,2.3,-5,-4,-1,1,1,82500,2,60.98,2
2552,11/10/2015,23,20,5,29,4,20:31:00,30,27,525,1,380,0,22,27,1198163,632011,566152,78515,6,10,420,442,-22,-1.4,-2.2,-3.6,2.5,-6.1,1,1,82500,2,60.98,2
2553,25/11/2001,33,21,11,27,4,13:05:00,34,24,377,0,405,2,31,25,1089472,550393,539079,68801,7,9,336,388,-52,-3.3,1.2,-2,2.4,-4.4,1,1,69143,3,60.98,2
2554,16/11/2003,33,21,11,15,4,13:02:00,10,3,246,3,271,2,31,15,1087279,550472,536807,68809,12,4,435,324,111,6.9,-0.5,6.5,7,-0.5,2,1,69143,3,60.98,2
2555,2/12/2007,33,21,13,13,4,13:02:00,28,20,382,1,315,2,31,13,1098921,553144,545777,69143,10,6,301,297,4,0.3,0.5,0.7,-2.9,3.6,2,1,69143,3,60.98,2
2556,10/11/2013,33,21,10,15,4,13:02:00,29,27,214,2,362,4,31,15,1057807,553144,504663,69143,7,9,362,381,-19,-1.2,0.4,-0.8,-0.2,-0.6,1,1,69143,3,60.98,7
2557,10/11/2019,33,21,10,16,4,13:00:00,35,32,371,1,530,1,31,16,1047496,516074,531422,68864,9,7,402,331,71,4.4,-1,3.4,1.8,1.7,2,1,69143,3,60.98,4
2558,19/11/2006,13,22,11,4,4,13:03:00,24,21,403,1,394,2,13,4,1086443,561469,524974,70125,6,10,267,366,-99,-6.2,1.7,-4.5,-3.2,-1.3,1,1,71795,3,60.98,2
2559,31/12/2006,13,22,17,8,4,13:02:00,14,6,177,1,306,3,13,8,1086443,561469,524974,70097,6,10,267,366,-99,-6.2,1.7,-4.5,-3.2,-1.3,1,1,71795,3,60.98,2
2560,13/12/2007,13,22,15,10,5,20:15:00,31,13,358,1,308,0,13,10,1080028,564159,515869,70747,8,8,379,384,-5,-0.3,0.3,0,2.5,-2.5,1,1,71795,3,60.98,2
2561,19/10/2003,7,23,7,3,4,13:02:00,34,26,303,0,401,3,7,3,945592,479488,466104,53553,8,8,346,384,-38,-2.4,0,-2.4,1.1,-3.5,1,1,65515,1,60.98,2
2562,17/11/2013,7,23,11,8,4,13:02:00,41,20,224,2,330,4,7,8,1001806,506377,495429,63856,11,5,430,305,125,7.8,-2.5,5.4,2.3,3,2,1,65515,1,60.98,6
2563,26/10/2014,7,23,8,3,4,13:02:00,27,24,350,2,294,2,7,3,1025166,485628,539538,55711,10,5,365,344,21,1.3,-0.6,0.7,-0.5,1.3,2,1,65515,1,60.98,2
2564,25/11/2001,28,24,11,1,4,16:05:00,20,17,298,2,392,1,26,1,1005530,474844,530686,49398,5,11,332,321,11,0.7,-1,-0.3,0.3,-0.6,1,1,70561,2,60.98,2
2565,4/12/2008,28,24,14,25,5,20:15:00,34,7,372,1,163,4,26,23,1103392,545107,558285,68097,8,8,439,347,92,5.8,-0.8,5,5,0,2,1,70561,2,60.98,2
2566,16/11/2008,32,25,11,20,4,13:02:00,19,13,363,1,210,2,30,19,1049053,516088,532965,65278,9,7,361,323,38,2.4,-0.1,2.3,-0.6,2.9,1,1,65890,3,60.98,2
2567,20/11/2016,18,26,11,19,4,16:05:00,14,10,240,1,227,1,17,18,1198268,665318,532950,83483,4,12,224,394,-170,-10.6,-0.5,-11.1,-9.5,-1.6,1,1,70000,2,60.98,2
2568,16/12/2018,18,26,15,26,4,20:20:00,30,23,381,1,407,3,17,24,1102409,579439,522970,74210,13,3,527,384,143,8.9,-0.4,8.5,9.5,-1.1,2,1,70000,2,60.98,2
2569,29/12/2019,18,26,17,1,4,16:25:00,31,24,424,0,393,5,17,1,1147715,582325,565390,68665,9,7,394,364,30,1.9,2,3.9,2.2,1.7,1,1,70000,2,60.98,2
2570,17/10/2010,6,27,6,30,4,13:02:00,23,20,353,0,307,0,6,28,1022863,497561,525302,62137,11,5,334,286,48,3,1.1,4.1,-0.6,4.7,2,1,61500,3,60.98,2
2571,25/9/2011,6,27,3,12,4,16:15:00,27,17,392,2,291,2,6,12,1053343,497166,556177,62339,8,8,353,341,12,0.8,0.9,1.7,-1.5,3.1,1,1,61500,3,60.98,2
2572,5/11/2000,22,28,10,29,4,13:02:00,31,15,360,0,346,2,21,27,980803,504315,476488,64900,10,6,354,305,49,3.1,-2.2,0.9,-1.2,2.1,2,1,74295,2,60.98,2
2573,18/11/2001,22,28,10,14,4,13:02:00,34,20,378,0,339,1,21,14,1111335,560472,550863,70020,7,9,333,409,-76,-4.8,-0.1,-4.8,-0.1,-4.7,1,1,74295,2,60.98,2
2574,25/9/2011,22,28,3,13,4,13:02:00,40,33,454,2,473,1,21,13,1105934,584335,521599,73002,13,3,547,339,208,13,-1.6,11.4,10.6,0.8,2,1,74295,2,60.98,2
2575,5/11/2000,31,29,10,5,4,20:35:00,27,24,268,2,426,2,29,5,1081368,528402,552966,66048,10,6,540,471,69,4.3,-1.2,3.1,12.6,-9.5,2,1,67277,2,60.98,2
2576,14/10/2001,31,29,5,23,4,12:02:00,15,14,315,4,324,2,29,22,1081519,528829,552690,65992,14,2,503,273,230,14.4,-1,13.4,10.4,2.9,2,1,67277,2,60.98,2
2577,25/10/2009,31,29,7,14,4,13:00:00,42,6,391,0,272,2,29,14,943627,441901,501726,60108,1,15,175,436,-261,-16.3,-1.1,-17.4,-11.7,-5.8,1,1,67277,2,60.98,2
2578,30/10/2011,31,29,8,22,4,13:00:00,31,21,323,1,283,2,29,21,1002051,451153,550898,57179,2,14,193,407,-214,-13.4,2.9,-10.4,-8.4,-2.1,1,1,67277,2,60.98,4
2579,19/10/2003,20,32,7,10,4,13:00:00,28,20,340,0,321,3,19,10,1017297,513437,503860,64381,9,7,416,353,63,3.9,-1,2.9,4,-1.1,1,1,66200,1,60.98,2
2580,22/9/2013,20,32,3,8,4,13:05:00,31,27,409,4,329,3,19,8,1099551,531653,567898,63672,5,10,391,480,-89,-5.6,-1.1,-6.6,0.2,-6.9,1,1,66200,1,60.98,2
2581,2/12/2007,1,31,13,8,4,16:06:00,27,21,302,1,379,4,1,8,1072427,516646,555781,64791,8,8,404,399,5,0.3,-4.3,-3.9,1.9,-5.9,1,1,63400,3,61.34,2
2582,7/12/2008,1,31,14,31,4,16:15:00,34,10,335,1,308,3,1,29,1087072,512775,574297,63720,9,7,427,426,1,0.1,-1.9,-1.9,4.1,-6,2,1,63400,3,61.34,2
2583,3/1/2009,1,31,17,12,4,16:15:00,33,7,345,1,187,3,1,12,999150,505143,494007,67597,10,6,375,325,50,3.1,-3.4,-0.3,0.1,-0.4,2,1,63400,3,61.34,2
2584,23/12/2012,1,31,16,6,4,16:25:00,28,13,297,1,248,3,1,6,1028241,487125,541116,62734,5,11,250,357,-107,-6.7,3.5,-3.2,-4.8,1.6,1,1,63400,3,61.88,4
2585,22/9/2002,10,7,3,4,4,16:05:00,28,23,342,0,291,1,10,4,1161974,604904,557070,75359,9,7,392,344,48,3,1.9,4.9,3,1.9,1,1,76125,3,62,2
2586,15/11/2009,27,1,10,7,4,13:02:00,18,12,218,0,226,1,25,7,1051386,507882,543504,65392,9,7,368,324,44,2.8,-1.1,1.7,1,0.7,1,1,68400,3,62.06,2
2587,3/11/2002,25,2,9,29,4,16:15:00,23,20,434,1,239,1,23,27,1042142,485092,557050,62660,11,5,450,304,146,9.1,1.5,10.6,6.3,4.3,2,1,65000,3,62.06,2
2588,11/11/2007,25,2,10,6,4,16:15:00,17,6,295,0,193,3,23,6,1033850,472876,560974,62715,4,12,283,398,-115,-7.2,1.2,-6,-3.5,-2.5,1,1,65000,3,62.06,2
2589,21/10/2012,25,2,7,15,4,16:25:00,26,23,351,3,209,1,23,15,976231,433732,542499,51634,4,12,290,443,-153,-9.6,-1.3,-10.8,-4.6,-6.2,1,1,65000,3,62.06,4
2590,18/11/2012,25,2,11,22,4,16:05:00,38,17,380,0,404,2,23,21,976231,433732,542499,56880,4,12,290,443,-153,-9.6,-1.3,-10.8,-4.6,-6.2,1,1,65000,3,62.06,2
2591,2/12/2012,25,2,13,8,4,16:25:00,20,17,475,2,429,1,23,8,976231,433732,542499,43641,4,12,290,443,-153,-9.6,-1.3,-10.8,-4.6,-6.2,1,1,65000,3,62.06,2
2592,3/11/2013,25,2,9,26,4,16:05:00,49,20,542,0,560,2,23,24,1004636,403556,601080,51751,4,12,322,453,-131,-8.2,0.2,-8,-3.8,-4.2,1,1,65000,3,62.06,2
2593,21/12/2014,25,2,16,4,4,16:25:00,26,24,347,0,321,2,23,4,1013469,459333,554136,53436,3,13,253,452,-199,-12.4,3.4,-9,-4.3,-4.7,1,1,65000,3,62.06,2
2594,19/10/2017,25,2,7,16,5,20:25:00,31,30,505,0,425,0,23,16,988483,461137,527346,55090,6,10,301,373,-72,-4.5,-0.2,-4.7,-3,-1.8,1,1,65000,3,62.06,2
2595,22/10/2000,16,3,8,31,4,13:00:00,54,34,468,0,428,4,16,29,1115272,631365,483907,79142,7,9,355,354,1,0.1,0.6,0.6,0.1,0.6,1,1,76416,3,62.06,2
2596,13/10/2013,16,3,6,25,4,13:02:00,24,7,216,1,274,3,16,23,1118007,602877,515130,76394,11,5,430,305,125,7.8,-1.7,6.1,1.7,4.3,2,1,76416,3,62.06,2
2597,6/11/2016,16,3,9,15,4,13:00:00,19,14,231,0,449,4,16,15,1115214,586624,528590,73294,12,4,389,311,78,4.9,0.7,5.6,1.2,4.4,2,1,76416,3,62.06,2
2598,26/11/2017,16,3,12,4,4,13:00:00,16,10,268,0,236,1,16,4,1134166,592851,541315,74929,10,6,415,339,76,4.8,-1.3,3.4,3.8,-0.3,2,1,76416,3,62.06,2
2599,21/12/2002,9,4,16,26,3,20:39:00,27,3,359,2,146,3,9,24,1047411,504717,542694,63209,5,11,217,329,-112,-7,-1.5,-8.5,-8.2,-0.3,1,1,80000,2,62.06,2
2600,15/11/2004,9,4,10,26,2,21:09:00,49,21,485,0,317,3,9,24,1086004,510892,575112,64190,6,10,293,405,-112,-7,-0.8,-7.8,-3,-4.8,1,1,80000,2,62.06,2
2601,25/11/2004,9,4,12,6,5,16:36:00,21,7,267,2,140,4,9,6,1086004,510892,575112,64026,6,10,293,405,-112,-7,-0.8,-7.8,-3,-4.8,1,1,80000,2,62.06,2
2602,23/10/2006,9,4,7,23,2,20:40:00,36,22,328,2,379,4,9,22,1089509,506308,583201,63512,9,7,425,350,75,4.7,-1,3.7,5,-1.3,2,1,80000,2,62.06,2
2603,1/10/2017,8,6,4,7,4,13:00:00,31,7,350,1,215,1,8,7,968007,511060,456947,67431,0,16,234,410,-176,-11,0,-11,-6.8,-4.1,1,1,67895,3,62.06,2
2604,15/10/2000,10,7,7,8,4,16:06:00,44,10,499,0,278,3,10,8,1140030,604042,535988,75811,11,5,485,369,116,7.3,-2.2,5,7.8,-2.7,2,1,76125,3,62.06,2
2605,10/9/2018,11,9,1,24,2,19:10:00,48,17,349,2,339,5,11,22,1054328,502061,552267,61352,6,10,324,360,-36,-2.3,-0.8,-3,-3.3,0.3,1,1,65000,2,62.06,2
2606,23/9/2018,11,9,3,21,4,20:20:00,26,10,414,1,209,1,11,20,1054328,502061,552267,61769,6,10,324,360,-36,-2.3,-0.8,-3,-3.3,0.3,1,1,65000,2,62.06,2
2607,26/10/2003,21,10,8,8,4,13:02:00,9,3,347,0,203,1,20,8,1127515,547488,580027,68436,14,2,348,238,110,6.9,0.1,6.9,2.1,4.9,2,2,65878,1,62.06,2
2608,26/10/2008,21,10,8,31,4,13:02:00,23,16,348,2,358,1,20,29,1100148,550048,550100,68756,11,5,410,309,101,6.3,-2.4,3.9,2.3,1.6,1,1,65878,1,62.06,2
2609,1/10/2017,21,10,4,5,4,13:00:00,33,30,444,2,373,0,20,5,1099028,527024,572004,65878,13,3,458,296,162,10.1,-1.2,8.9,6.3,2.6,2,1,65878,1,62.06,2
2610,17/11/2019,19,11,11,4,4,13:00:00,37,20,424,0,303,1,18,4,1067487,504540,562947,64187,5,11,306,494,-188,-11.8,0.2,-11.6,-2.4,-9.1,1,1,65326,3,62.06,4
2611,6/10/2002,4,12,5,25,4,13:02:00,49,31,495,0,479,3,4,23,1119646,547702,571944,73038,8,8,379,397,-18,-1.1,0.9,-0.3,2.1,-2.3,1,1,71608,2,62.06,2
2612,20/9/2015,4,12,2,21,4,13:02:00,40,32,507,2,349,3,4,20,1140809,559047,581762,70858,8,8,379,359,20,1.3,-1.2,0,0.3,-0.2,1,1,71608,2,62.06,2
2613,15/9/2016,4,12,2,24,5,20:26:00,37,31,493,1,393,1,4,22,1098702,548073,550629,70256,7,9,399,378,21,1.3,-1.6,-0.3,1.8,-2.2,1,1,71608,2,62.06,2
2614,25/9/2016,4,12,3,1,4,13:02:00,33,18,297,1,348,5,4,1,1098702,548073,550629,68647,7,9,399,378,21,1.3,-1.6,-0.3,1.8,-2.2,1,1,71608,2,62.06,2
2615,10/9/2006,12,13,1,6,4,16:15:00,26,0,361,1,267,3,12,6,1104825,565749,539076,70918,8,8,301,366,-65,-4.1,-0.4,-4.4,-2.3,-2.1,1,1,81441,3,62.06,2
2616,9/9/2007,12,13,1,26,4,13:02:00,16,13,215,2,283,3,12,24,1120775,566443,554332,70598,13,3,435,291,144,9,0,9,5.7,3.3,2,1,81441,3,62.06,2
2617,20/9/2015,12,13,2,30,4,20:25:00,27,17,361,1,324,2,12,28,1147786,627308,520478,78433,10,6,368,323,45,2.8,2.5,5.3,2,3.3,2,1,81441,3,62.06,2
2618,10/11/2002,29,14,10,16,4,16:15:00,17,13,323,1,256,0,27,16,1058751,541593,517158,67881,10,6,367,351,16,1,-0.4,0.6,0.7,-0.1,2,1,68500,3,62.06,2
2619,4/10/2009,29,14,4,31,4,16:15:00,35,0,228,0,177,3,27,29,1075599,557856,517743,69732,8,8,330,281,49,3.1,-3,0.1,-2.9,3,1,1,68500,3,62.06,2
2620,8/11/2009,29,14,9,33,4,16:15:00,34,27,315,0,358,4,27,31,1075599,557856,517743,69732,8,8,330,281,49,3.1,-3,0.1,-2.9,3,1,1,68500,3,62.06,2
2621,19/11/2012,29,14,11,6,2,20:40:00,32,7,353,0,143,2,27,6,1094908,557856,537052,69732,11,4,397,273,124,7.8,2.5,10.2,3.5,6.7,2,1,68500,3,62.06,2
2622,23/11/2014,29,14,12,34,4,16:25:00,17,13,312,3,213,1,27,32,1130143,566192,563951,70799,8,8,306,340,-34,-2.1,1.2,-1,-3,2.1,1,1,68500,3,62.06,2
2623,27/11/2014,29,14,13,30,5,20:31:00,19,3,379,0,164,3,27,28,1130143,566192,563951,70799,8,8,306,340,-34,-2.1,1.2,-1,-3,2.1,1,1,68500,3,62.06,4
2624,21/10/2018,29,14,7,18,4,16:25:00,39,10,339,0,228,4,27,17,1052454,553190,499264,66597,4,12,342,435,-93,-5.8,0.3,-5.5,-2.5,-3.1,1,1,68500,3,62.06,2
2625,16/12/2018,29,14,15,30,4,16:05:00,26,23,351,1,385,0,27,28,1052454,553190,499264,68836,4,12,342,435,-93,-5.8,0.3,-5.5,-2.5,-3.1,1,1,68500,3,62.06,2
2626,24/11/2019,29,14,12,12,4,20:20:00,37,8,339,0,198,1,27,12,1080454,562443,518011,71500,13,3,479,310,169,10.6,0.4,11,6.7,4.3,2,1,68500,3,62.06,2
2627,22/10/2000,26,15,8,6,4,13:03:00,13,9,298,2,274,1,24,6,1039856,523531,516325,65553,11,5,351,245,106,6.6,-3.6,3.1,1,2.1,2,1,67594,3,62.06,2
2628,17/9/2007,26,15,2,34,2,20:40:00,20,12,337,1,340,0,24,32,1127787,545357,582430,67726,8,8,336,300,36,2.3,3,5.3,0.1,5.1,1,1,67594,3,62.06,2
2629,11/10/2009,26,15,5,32,4,13:02:00,33,14,325,0,303,3,24,30,1144895,553152,591743,69144,11,5,429,337,92,5.8,0.2,6,5.8,0.2,2,1,67594,3,62.06,2
2630,3/10/2010,26,15,4,34,4,16:15:00,17,12,293,1,353,2,24,32,1125926,553152,572774,69144,10,6,439,377,62,3.9,0.3,4.2,5.4,-1.2,2,1,67594,3,62.06,2
2631,22/10/2000,14,16,8,21,4,13:00:00,30,23,398,1,386,1,14,20,1008013,454319,553694,56828,10,6,429,326,103,6.4,1.5,7.9,7.1,0.8,2,1,67000,1,62.06,4
2632,2/11/2008,14,16,9,21,4,20:23:00,18,15,301,0,342,2,14,20,1075412,531026,544386,66508,12,4,377,298,79,4.9,1.6,6.5,2.6,3.9,2,1,67000,1,62.06,2
2633,4/10/2015,14,16,4,15,4,13:02:00,16,13,326,2,431,0,14,15,1067476,528381,539095,65609,8,8,333,408,-75,-4.7,-2,-6.7,-3.1,-3.6,1,1,67000,1,62.06,2
2634,15/9/2002,30,17,2,1,4,16:05:00,24,13,347,1,426,1,28,1,984773,504621,480152,63104,7,9,355,369,-14,-0.9,-0.4,-1.3,0,-1.2,1,1,68740,2,62.06,2
2635,14/10/2002,30,17,6,29,2,21:09:00,28,21,351,0,334,2,28,27,984773,504621,480152,66420,7,9,355,369,-14,-0.9,-0.4,-1.3,0,-1.2,1,1,68740,2,62.06,2
2636,19/10/2003,30,17,7,6,4,16:15:00,24,17,335,2,211,2,28,6,1005938,512150,493788,65671,10,6,404,327,77,4.8,-0.7,4.1,3.6,0.5,2,1,68740,2,62.06,2
2637,27/9/2009,30,17,3,6,4,16:06:00,25,19,318,2,346,2,28,6,1070287,539141,531146,67938,5,11,280,390,-110,-6.9,-2.4,-9.3,-5,-4.4,1,1,68740,2,62.06,2
2638,18/10/2009,30,17,6,1,4,16:05:00,27,3,344,2,128,2,28,1,1070287,539141,531146,67588,5,11,280,390,-110,-6.9,-2.4,-9.3,-5,-4.4,1,1,68740,2,62.06,4
2639,27/9/2015,30,17,3,6,4,16:26:00,26,0,371,0,146,0,28,6,1097931,552162,545769,69002,10,6,423,277,146,9.1,2.2,11.3,5.4,6,2,1,68740,2,62.06,2
2640,26/9/2010,3,18,3,8,4,13:02:00,24,17,365,0,304,0,3,8,1123436,569817,553619,71119,12,4,357,270,87,5.4,1,6.4,0.9,5.5,2,1,71008,1,62.06,2
2641,13/10/2013,3,18,6,12,4,13:02:00,19,17,438,2,360,1,3,12,1106022,569084,536938,71319,8,8,320,352,-32,-2,-1.5,-3.5,-5,1.4,1,1,71008,1,62.06,2
2642,15/11/2015,3,18,10,15,4,13:05:00,22,20,258,1,397,4,3,15,1083919,568018,515901,70837,5,11,328,401,-73,-4.6,2.6,-1.9,-0.7,-1.2,1,1,71008,1,62.06,2
2643,18/12/2016,3,18,15,26,4,13:00:00,27,26,340,2,328,1,3,24,1134133,568823,565310,71223,8,8,343,321,22,1.4,0.2,1.5,-1.1,2.6,1,1,71008,1,62.06,2
2644,23/9/2018,3,18,3,10,4,13:00:00,27,14,342,0,293,1,3,10,1053383,563451,489932,70156,10,6,389,287,102,6.4,0.6,7,0.6,6.4,2,1,71008,1,62.06,2
2645,3/12/2017,2,19,13,20,4,13:00:00,14,9,312,0,275,0,2,19,1123058,575681,547377,71185,10,6,353,315,38,2.4,1.9,4.3,1.1,3.2,2,1,71000,1,62.06,4
2646,25/11/2001,23,20,11,25,4,16:15:00,28,10,339,0,313,0,22,23,1156600,627985,528615,78756,7,9,294,321,-27,-1.7,-0.1,-1.8,-1.8,0,1,1,82500,2,62.06,1
2647,21/10/2012,23,20,7,34,4,13:03:00,27,23,393,2,480,4,22,32,1229929,643964,585965,81352,9,7,429,344,85,5.3,0.9,6.2,4,2.2,1,1,82500,2,62.06,2
2648,10/11/2013,23,20,10,25,4,13:03:00,24,20,251,3,213,2,22,23,1209532,641184,568348,80366,7,9,294,383,-89,-5.6,0.2,-5.4,-6.2,0.8,1,1,82500,2,62.06,2
2649,12/11/2015,24,20,10,4,5,20:26:00,22,17,280,0,318,4,22,4,1207646,625280,582366,78160,10,6,387,314,73,4.6,-3,1.5,-0.5,2,1,1,82500,2,62.06,2
2650,13/12/2015,24,20,14,33,4,13:02:00,30,8,439,0,292,1,22,31,1207646,625280,582366,78160,10,6,387,314,73,4.6,-3,1.5,-0.5,2,1,1,82500,2,62.06,2
2651,16/12/2001,33,21,14,12,4,16:15:00,26,20,423,2,223,2,31,12,1089472,550393,539079,68804,7,9,336,388,-52,-3.3,1.2,-2,2.4,-4.4,1,1,69143,3,62.06,2
2652,11/10/2012,33,21,6,27,5,20:29:00,26,23,359,1,412,1,31,25,1070701,553144,517557,69143,6,10,330,471,-141,-8.8,-1.2,-10,-2.6,-7.4,1,1,69143,3,62.06,2
2653,17/11/2002,13,22,11,15,4,13:02:00,24,21,321,1,272,2,13,15,1061722,559322,502400,69711,4,12,213,356,-143,-8.9,-0.5,-9.4,-8.4,-1.1,1,1,71795,3,62.06,2
2654,25/10/2009,7,23,7,6,4,16:16:00,45,10,448,0,279,4,7,6,1035068,512032,523036,64900,10,6,305,291,14,0.9,-0.2,0.7,-2.5,3.2,2,1,65515,1,62.06,2
2655,16/9/2013,7,23,2,27,2,20:41:00,20,10,407,0,278,2,7,25,1001806,506377,495429,64585,11,5,430,305,125,7.8,-2.5,5.4,2.3,3,2,1,65515,1,62.06,2
2656,22/9/2013,7,23,3,12,4,13:03:00,34,30,297,4,399,4,7,12,1001806,506377,495429,64633,11,5,430,305,125,7.8,-2.5,5.4,2.3,3,2,1,65515,1,62.06,2
2657,13/12/2015,7,23,14,27,4,13:02:00,33,20,354,1,385,3,7,25,1028118,491118,537000,65564,12,4,419,279,140,8.8,1.9,10.6,4.8,5.8,2,1,65515,1,62.06,2
2658,23/10/2016,7,23,7,8,4,13:02:00,31,17,559,1,352,2,7,8,1088770,508071,580699,65047,6,9,325,315,10,0.6,0.4,1,-1.5,2.5,1,1,65515,1,62.06,2
2659,2/12/2018,7,23,13,10,4,13:00:00,24,10,361,1,313,3,7,10,911289,406028,505261,44392,6,10,368,455,-87,-5.4,2,-3.4,0,-3.4,1,1,65515,1,62.06,2
2660,12/11/2000,28,24,11,19,4,16:05:00,17,7,244,0,238,4,26,18,981863,433459,548404,56896,1,15,269,440,-171,-10.7,2.6,-8.1,-3.7,-4.4,1,1,70561,2,62.06,2
2661,14/12/2003,28,24,15,12,4,16:15:00,38,21,361,1,424,4,26,12,997271,492165,505106,64978,4,12,313,441,-128,-8,1.2,-6.8,-0.6,-6.2,1,1,70561,2,62.06,2
2662,10/12/2006,28,24,14,10,4,16:15:00,48,20,419,1,328,1,26,10,1084416,531031,553385,67514,14,2,492,303,189,11.8,-1.6,10.2,10,0.2,2,1,70561,2,62.06,4
2663,23/11/2008,28,24,12,14,4,20:20:00,23,20,341,1,394,1,26,14,1103392,545107,558285,68428,8,8,439,347,92,5.8,-0.8,5,5,0,2,1,70561,2,62.06,2
2664,20/12/2015,28,24,15,19,4,16:25:00,30,14,442,2,231,1,26,18,1056457,534180,522277,66676,4,12,320,398,-78,-4.9,2.2,-2.6,-1.5,-1.1,1,1,70561,2,62.06,2
2665,3/12/2000,32,25,14,9,4,13:01:00,27,7,301,1,266,4,30,9,1080729,524775,555954,65621,10,6,388,269,119,7.4,-0.1,7.3,3.4,3.9,2,1,65890,3,62.06,2
2666,8/12/2019,18,26,14,30,4,20:20:00,28,12,455,2,308,1,17,28,1147715,582325,565390,71501,9,7,394,364,30,1.9,2,3.9,2.2,1.7,1,1,70000,2,62.06,2
