"","home_team","game_id","Stadium","week","away_team","weekday","pts_win","pts_loss","yds_win","turnovers_win","yds_loss","turnovers_loss","home_team_city","away_team_city","total_attendance","home_attendance","away_attendance","weekly_attendance","wins","loss","points_for","points_against","points_differential","margin_of_victory","strength_of_schedule","simple_rating","offensive_ranking","defensive_ranking","playoffs","superbowl_winner","Capacity","Turf","Temperature","EstimatedCondition"
"2845",26,2188,15,5,34,4,23,17,388,0,254,0,24,32,1111845,553152,558693,69144,9,6,416,289,127,7.9,-0.1,7.8,4.7,3.2,2,1,67594,3,66.92,1
"2846",26,3273,15,6,11,4,26,23,449,1,357,3,24,11,1126893,553152,573741,69144,4,12,280,444,-164,-10.3,1.4,-8.9,-5.3,-3.6,1,1,67594,3,66.92,1
"2847",26,3473,15,2,28,4,33,30,539,2,511,0,24,26,1141155,553152,588003,69144,10,6,442,382,60,3.8,-1.9,1.9,2.3,-0.5,2,1,67594,3,66.92,1
"2848",26,4183,15,14,4,4,23,20,348,1,412,2,24,4,1154629,555868,598761,69596,7,9,377,430,-53,-3.3,-1.3,-4.6,-0.6,-4,1,1,67594,3,66.92,1
"2849",30,797,17,1,22,4,27,10,270,0,359,4,28,21,1005938,512150,493788,52250,10,6,404,327,77,4.8,-0.7,4.1,3.6,0.5,2,1,68740,2,66.92,1
"2850",3,1932,18,6,31,4,22,3,248,2,264,6,3,29,1112200,569226,542974,71175,5,11,275,384,-109,-6.8,0.1,-6.7,-5,-1.8,1,1,71008,1,66.92,1
"2851",3,3235,18,3,21,4,31,30,503,1,396,0,3,20,1109404,570229,539175,71269,10,6,398,344,54,3.4,-0.5,2.9,1.9,1,2,2,71008,1,66.92,1
"2852",2,381,19,9,9,4,20,13,201,1,303,2,2,9,917882,425717,492165,69010,7,9,291,377,-86,-5.4,0.7,-4.7,-2.7,-2,1,1,71000,1,66.92,1
"2853",2,882,19,7,22,4,45,17,506,1,238,1,2,21,1106928,563676,543252,70837,5,11,299,422,-123,-7.7,0.3,-7.4,-2,-5.4,1,1,71000,1,66.92,1
"2854",2,2006,19,11,32,4,31,7,305,2,265,4,2,30,1075623,547167,528456,69480,4,12,259,414,-155,-9.7,-0.9,-10.6,-5.8,-4.8,1,1,71000,1,66.92,1
"2855",2,3078,19,11,33,4,23,17,432,1,298,1,2,31,1073420,551892,521528,68164,10,6,402,350,52,3.3,0.3,3.5,1.8,1.7,2,1,71000,1,66.92,1
"2856",2,3130,19,15,15,5,41,14,373,0,207,4,2,15,1073420,551892,521528,68856,10,6,402,350,52,3.3,0.3,3.5,1.8,1.7,2,1,71000,1,66.92,1
"2857",2,3517,19,4,21,4,30,23,448,0,457,1,2,20,1080805,561795,519010,70744,4,12,353,443,-90,-5.6,2.9,-2.8,1.2,-3.9,1,1,71000,1,66.92,1
"2858",2,4056,19,5,34,4,25,19,418,3,270,2,2,32,1134671,562845,571826,70178,8,8,339,345,-6,-0.4,-3.4,-3.8,-4,0.3,1,1,71000,1,66.92,1
"2859",2,4580,19,4,4,4,23,17,281,0,389,3,2,4,1123058,575681,547377,71273,10,6,353,315,38,2.4,1.9,4.3,1.1,3.2,2,1,71000,1,66.92,1
"2860",2,4972,19,13,3,4,26,16,366,1,131,1,2,3,1119143,583184,535959,72262,7,9,414,423,-9,-0.6,0.4,-0.1,2.5,-2.6,1,1,71000,1,66.92,1
"2861",24,328,20,5,19,4,21,17,268,0,348,4,22,18,1158872,627808,531064,78823,10,6,308,295,13,0.8,0,0.8,-2,2.8,2,1,82500,2,66.92,1
"2862",23,4336,20,6,3,4,27,23,435,3,391,0,22,3,1217320,630315,587005,78487,11,5,310,284,26,1.6,0.5,2.1,-3.2,5.4,2,1,82500,2,66.92,1
"2863",24,4956,20,12,21,4,27,13,498,0,338,1,22,20,1130823,623856,506967,77982,4,12,333,441,-108,-6.8,-1.1,-7.8,-2,-5.9,1,1,82500,2,66.92,1
"2864",24,5089,20,2,8,2,23,3,375,1,262,1,22,8,1116711,628184,488527,78523,7,9,276,359,-83,-5.2,-1.1,-6.3,-5.7,-0.6,1,1,82500,2,66.92,1
"2865",23,5123,20,5,20,4,28,10,490,1,211,1,22,19,1143109,597316,545793,75041,4,12,341,451,-110,-6.9,-1,-7.9,-1.8,-6.1,1,1,82500,2,66.92,1
"2866",33,364,21,8,15,4,28,24,362,0,309,1,31,15,1089472,550393,539079,68798,7,9,336,388,-52,-3.3,1.2,-2,2.4,-4.4,1,1,69143,3,66.92,1
"2867",33,2239,21,9,12,4,19,16,347,0,390,2,31,12,1088061,553144,534917,69143,13,3,375,234,141,8.8,0.1,8.9,1.5,7.5,2,1,69143,3,66.92,1
"2868",33,3369,21,13,13,4,24,10,331,0,354,6,31,13,1070701,553144,517557,69143,6,10,330,471,-141,-8.8,-1.2,-10,-2.6,-7.4,1,1,69143,3,66.92,1
"2869",13,768,22,17,33,4,13,3,277,0,224,1,13,31,1061722,559322,502400,70694,4,12,213,356,-143,-8.9,-0.5,-9.4,-8.4,-1.1,1,1,71795,3,66.92,1
"2870",7,3326,23,10,23,4,31,13,275,1,318,4,7,22,1021414,489504,531910,56614,10,6,391,320,71,4.4,-2.4,2.1,1.2,0.9,2,1,65515,1,66.92,1
"2871",7,4109,23,9,8,5,31,10,371,0,213,0,7,8,1028118,491118,537000,65816,12,4,419,279,140,8.8,1.9,10.6,4.8,5.8,2,1,65515,1,66.92,1
"2872",28,271,24,1,34,4,30,3,255,4,161,4,26,32,1005530,474844,530686,60629,5,11,332,321,11,0.7,-1,-0.3,0.3,-0.6,1,1,70561,2,66.92,1
"2873",28,352,24,7,4,4,27,24,338,0,396,2,26,4,1005530,474844,530686,63698,5,11,332,321,11,0.7,-1,-0.3,0.3,-0.6,1,1,70561,2,66.92,1
"2874",28,604,24,6,16,4,35,34,465,5,319,2,26,16,992665,494973,497692,58995,8,8,333,367,-34,-2.1,1.4,-0.7,-1,0.2,1,1,70561,2,66.92,1
"2875",28,643,24,9,24,4,44,13,413,0,243,3,26,22,992665,494973,497692,59772,8,8,333,367,-34,-2.1,1.4,-0.7,-1,0.2,1,1,70561,2,66.92,1
"2876",28,723,24,14,25,4,27,7,393,0,291,3,26,23,992665,494973,497692,67968,8,8,333,367,-34,-2.1,1.4,-0.7,-1,0.2,1,1,70561,2,66.92,1
"2877",28,1166,24,8,25,4,42,14,448,1,281,3,26,23,1027704,485462,542242,66210,12,4,446,313,133,8.3,0.8,9.1,6.1,3,2,1,70561,2,66.92,1
"2878",28,1695,24,8,31,4,38,24,419,0,412,1,26,29,1084416,531031,553385,66598,14,2,492,303,189,11.8,-1.6,10.2,10,0.2,2,1,70561,2,66.92,1
"2879",28,1939,24,6,25,4,28,14,362,1,245,3,26,23,1075885,524019,551866,67523,11,5,412,284,128,8,0.8,8.8,4.3,4.5,2,1,70561,2,66.92,1
"2880",28,2527,24,10,26,4,31,23,331,0,462,1,26,24,1116821,540345,576476,68879,13,3,454,320,134,8.4,-1.7,6.6,6.4,0.2,2,1,70561,2,66.92,1
"2881",28,3693,24,16,25,4,26,13,344,3,265,2,26,23,1052439,513641,538798,65675,9,7,396,348,48,3,-0.3,2.7,0.5,2.1,2,1,70561,2,66.92,1
"2882",32,348,25,7,20,4,41,14,446,1,195,1,30,19,1038298,524468,513830,65558,9,7,324,280,44,2.8,1.3,4,0.7,3.3,2,1,65890,3,66.92,1
"2883",32,996,25,15,13,4,16,3,398,0,107,0,30,13,1087333,524352,562981,65124,7,9,301,264,37,2.3,-0.7,1.6,-2.9,4.5,1,1,65890,3,66.92,1
"2884",18,4665,26,10,13,4,33,7,443,0,283,4,17,13,1062261,507136,555125,60032,11,5,478,329,149,9.3,-0.2,9.2,8.2,1,2,1,70000,2,66.92,1
"2885",6,5058,27,1,12,5,10,3,213,0,254,1,6,12,1051152,495332,555820,62435,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,1,1,61500,3,66.92,1
"2886",22,3403,28,15,32,4,41,0,447,0,386,5,21,30,1163696,583107,580589,73096,7,9,461,454,7,0.4,1,1.4,6.5,-5.1,1,1,74295,2,66.92,1
"2887",22,4263,28,1,25,4,35,34,486,0,507,1,21,23,1141039,584876,556163,73028,7,9,469,454,15,0.9,0.6,1.5,6.8,-5.3,1,1,74295,2,66.92,1
"2888",22,5028,28,16,27,4,31,28,370,1,429,2,21,25,1147700,584411,563289,73086,13,3,504,353,151,9.4,0.6,10.1,7.9,2.2,2,1,74295,2,66.92,1
"2889",31,2420,29,3,12,4,36,17,402,0,336,3,29,12,943627,441901,501726,60234,1,15,175,436,-261,-16.3,-1.1,-17.4,-11.7,-5.8,1,1,67277,2,66.92,1
"2890",31,3238,29,4,30,4,19,13,286,1,319,3,29,28,975825,480929,494896,53193,7,8,299,348,-49,-3.1,3.4,0.4,-2.1,2.4,1,1,67277,2,66.92,1
"2891",31,3991,29,1,30,4,34,31,352,3,343,1,29,28,957670,419220,538450,51792,7,9,280,330,-50,-3.1,3,-0.2,-3.8,3.6,1,1,67277,2,66.92,1
"2892",15,4204,30,15,2,4,23,17,328,1,370,1,15,2,1056511,514268,542243,64016,5,11,376,448,-72,-4.5,-3,-7.5,-0.7,-6.9,1,1,67264,3,66.92,1
"2893",15,4892,30,7,13,4,20,7,272,0,259,3,15,13,1109899,552589,557310,66534,5,11,245,316,-71,-4.4,0.4,-4,-8.1,4,1,1,67264,3,66.92,1
"2894",1,722,31,14,11,4,23,20,313,1,203,1,1,11,898877,327272,571605,28640,5,11,262,417,-155,-9.7,-0.2,-9.9,-5.4,-4.5,1,1,63400,3,66.92,1
"2895",13,3850,22,9,26,4,31,21,483,4,300,1,13,24,1115983,574132,541851,71780,9,7,372,307,65,4.1,-2.3,1.7,-0.8,2.5,1,1,71795,3,67.1,1
"2896",1,4444,31,13,34,4,31,23,369,0,333,2,1,32,1083135,518652,564483,64939,7,8,418,362,56,3.5,-1.9,1.6,2.4,-0.8,1,1,63400,3,67.1,1
"2897",10,3573,7,8,34,4,45,21,446,4,266,5,10,32,1194145,614977,579168,77031,13,3,606,399,207,12.9,-1.6,11.4,14.1,-2.7,2,1,76125,3,67.28,1
"2898",34,4313,8,4,8,4,31,20,301,1,380,3,32,8,1206654,626432,580222,76249,8,7,396,383,13,0.8,1.2,2,3.3,-1.3,1,1,79000,3,67.46,1
"2899",25,3514,2,4,34,4,24,14,339,1,298,3,23,32,1004636,403556,601080,53549,4,12,322,453,-131,-8.2,0.2,-8,-3.8,-4.2,1,1,65000,3,67.82,1
"2900",34,2437,8,4,32,4,16,13,277,4,229,2,32,30,1205404,678352,527052,86412,4,12,266,336,-70,-4.4,-0.2,-4.6,-5.5,1,1,1,79000,3,67.82,1
"2901",27,1622,1,3,7,4,28,20,246,3,365,5,25,7,1052087,499461,552626,64922,8,8,353,315,38,2.4,1,3.4,3,0.4,1,1,68400,3,68,1
"2902",27,3147,1,16,31,3,27,0,377,1,232,0,25,29,1049515,504279,545236,60081,12,4,325,227,98,6.1,-0.8,5.3,-0.8,6,2,1,68400,3,68,1
"2903",25,3825,2,7,1,4,24,13,365,1,220,0,23,1,1013469,459333,554136,52101,3,13,253,452,-199,-12.4,3.4,-9,-4.3,-4.7,1,1,65000,3,68,1
"2904",25,4105,2,8,24,4,34,20,451,0,366,1,23,22,970514,436397,534117,54700,7,9,359,399,-40,-2.5,2.3,-0.2,1.4,-1.6,1,1,65000,3,68,1
"2905",25,4549,2,2,24,4,45,20,410,0,271,2,23,22,988483,461137,527346,54729,6,10,301,373,-72,-4.5,-0.2,-4.7,-3,-1.8,1,1,65000,3,68,1
"2906",25,5073,2,1,10,2,24,16,357,0,344,0,23,10,961146,428311,532835,52359,7,9,313,419,-106,-6.6,-0.3,-6.9,-2.5,-4.4,1,1,65000,3,68,1
"2907",16,846,3,5,10,4,24,23,262,2,468,1,16,10,1163872,627840,536032,78903,13,3,484,332,152,9.5,-1.2,8.3,9.2,-0.9,2,1,76416,3,68,1
"2908",16,1930,3,6,7,4,27,20,354,2,373,3,16,7,1143671,614217,529454,76846,4,12,226,335,-109,-6.8,1.4,-5.5,-7.4,1.9,1,1,76416,3,68,1
"2909",16,2243,3,9,32,4,30,27,423,4,384,1,16,30,1142228,592622,549606,74045,2,14,291,440,-149,-9.3,0.1,-9.2,-3.9,-5.3,1,1,76416,3,68,1
"2910",9,2762,4,8,15,4,35,17,387,1,415,4,9,15,1277973,696377,581596,81395,6,10,394,436,-42,-2.6,0.5,-2.2,2.5,-4.7,1,1,80000,2,68,1
"2911",9,4151,4,12,5,5,33,14,294,0,210,3,9,5,1312509,731672,580837,90909,4,12,275,374,-99,-6.2,-0.7,-6.9,-7,0.1,1,1,80000,2,68,1
"2912",5,1206,5,11,1,4,35,10,317,1,399,4,5,1,1132109,586259,545850,72796,7,9,355,339,16,1,-1.7,-0.7,-0.8,0.1,1,1,74867,3,68,1
"2913",5,2807,5,11,3,4,37,13,378,2,270,2,5,3,1084908,580965,503943,73021,2,14,196,408,-212,-13.3,0.1,-13.2,-9.1,-4.1,1,1,74867,3,68,1
"2914",5,2991,5,5,22,4,30,27,444,1,381,1,5,21,1098587,578342,520245,72679,6,10,406,429,-23,-1.4,0.1,-1.3,2.6,-3.9,1,1,74867,3,68,1
"2915",5,3221,5,3,23,5,36,7,405,0,327,5,5,22,1108455,586347,522108,73951,7,9,357,363,-6,-0.4,1.2,0.8,-0.5,1.3,1,1,74867,3,68,1
"2916",5,3744,5,2,11,4,24,7,313,0,323,3,5,11,1123313,588861,534452,73586,7,8,339,374,-35,-2.2,-0.9,-3.1,-2.4,-0.7,2,1,74867,3,68,1
"2917",5,5127,5,5,15,4,34,27,445,0,507,3,5,15,1122333,577765,544568,72762,5,11,340,470,-130,-8.1,1.1,-7,-1.9,-5.1,1,1,74867,3,68,1
"2918",8,339,6,6,3,4,24,14,219,0,321,3,8,3,1089586,583094,506492,72818,7,9,285,319,-34,-2.1,1.3,-0.8,-0.9,0.1,1,1,67895,3,68,1
"2919",8,1595,6,1,22,4,19,14,326,2,186,3,8,21,1112241,578672,533569,72915,4,12,238,356,-118,-7.4,1.5,-5.8,-4.5,-1.3,1,1,67895,3,68,1
"2920",8,3196,6,1,26,4,17,16,456,5,210,4,8,24,1065268,533058,532210,68693,5,11,302,368,-66,-4.1,-1.2,-5.3,-4.6,-0.7,1,1,67895,3,68,1
"2921",8,4591,6,5,24,4,17,14,212,1,419,3,8,22,968007,511060,456947,62032,0,16,234,410,-176,-11,0,-11,-6.8,-4.1,1,1,67895,3,68,1
"2922",10,939,7,11,28,4,37,8,448,3,96,4,10,26,1134086,607167,526919,75217,10,6,381,301,80,5,0.5,5.5,2.4,3.1,2,1,76125,3,68,1
"2923",34,3005,8,6,26,4,20,13,422,2,287,4,32,24,1158341,615368,542973,80447,5,11,288,367,-79,-4.9,0.8,-4.1,-4.3,0.2,1,1,79000,3,68,1
"2924",34,3993,8,1,19,4,17,10,256,1,349,2,32,18,1196087,609672,586415,76512,9,7,388,379,9,0.6,-2.5,-1.9,-0.2,-1.8,2,1,79000,3,68,1
"2925",34,4608,8,6,29,4,26,24,419,2,335,1,32,27,1137639,601405,536234,75568,7,9,342,388,-46,-2.9,1.6,-1.3,0.5,-1.8,1,1,79000,3,68,1
"2926",11,571,9,4,22,4,26,21,352,0,357,3,11,21,994267,489742,504525,60023,3,13,306,451,-145,-9.1,-0.1,-9.2,-2.5,-6.7,1,1,65000,2,68,1
"2927",11,1091,9,3,26,4,30,13,402,1,256,1,11,24,1043481,499162,544319,62472,6,10,296,350,-54,-3.4,-1.8,-5.2,-3.8,-1.4,1,1,65000,2,68,1
"2928",11,2409,9,2,20,4,27,13,265,1,265,3,11,19,931681,395162,536519,56269,2,14,262,494,-232,-14.5,0.1,-14.4,-5.2,-9.2,1,1,65000,2,68,1
"2929",11,2717,9,5,31,4,44,6,322,0,341,3,11,29,977218,450286,526932,55714,6,10,362,369,-7,-0.4,2.3,1.9,2.4,-0.5,1,1,65000,2,68,1
"2930",11,3458,9,1,20,4,34,24,469,2,330,4,11,19,1053841,510369,543472,62461,7,9,395,376,19,1.2,-2.8,-1.6,-1.2,-0.5,1,1,65000,2,68,1
"2931",11,3761,9,3,12,4,19,7,353,3,223,1,11,12,1062760,504198,558562,62418,11,5,321,282,39,2.4,-0.4,2.1,-3.2,5.2,2,1,65000,2,68,1
"2932",11,5080,9,2,17,4,13,10,339,2,424,2,11,17,1011888,490737,521151,60158,3,12,341,423,-82,-5.1,-0.1,-5.2,-1.2,-4,1,1,65000,2,68,1
"2933",21,3209,10,2,1,4,20,18,242,2,387,1,20,1,1134734,550044,584690,68756,12,4,557,331,226,14.1,-1.4,12.8,12.2,0.5,2,1,65878,1,68,1
"2934",21,4340,10,6,7,4,35,17,437,0,357,0,20,7,1094772,534632,560140,66829,14,2,441,250,191,11.9,-2.7,9.3,4.3,5,2,2,65878,1,68,1
"2935",21,4840,10,4,19,4,38,7,449,2,172,2,20,18,1068530,527024,541506,65878,11,5,436,325,111,6.9,-1.8,5.2,3.1,2.1,2,2,65878,1,68,1
"2936",19,1009,11,15,26,2,34,27,401,1,398,2,18,24,1158236,587787,570449,73780,10,6,311,261,50,3.1,0.3,3.4,-0.7,4.1,1,1,65326,3,68,1
"2937",19,1738,11,11,20,4,24,20,254,2,361,3,18,19,1119255,585973,533282,73070,6,10,260,283,-23,-1.4,2.1,0.7,-3.3,4,1,1,65326,3,68,1
"2938",4,59,12,5,14,4,18,16,265,1,385,0,4,14,1098587,560695,537892,72617,8,8,315,350,-35,-2.2,2.2,0,0.5,-0.5,1,1,71608,2,68,1
"2939",4,951,12,12,14,4,17,14,326,1,228,1,4,14,1152118,584122,567996,73004,6,10,243,279,-36,-2.3,1.3,-1,-5,4,1,1,71608,2,68,1
"2940",12,2405,13,2,7,4,31,24,319,2,311,1,12,7,1067183,565666,501517,70678,11,5,461,297,164,10.3,-2.9,7.4,6.3,1.1,2,1,81441,3,68,1
"2941",12,4386,13,9,14,4,31,26,355,2,405,1,12,14,1169215,625727,543488,78437,10,6,432,388,44,2.8,0.1,2.8,4.9,-2,2,1,81441,3,68,1
"2942",29,25,14,2,5,4,38,22,450,1,391,2,27,5,1057954,541964,515990,66879,6,10,388,422,-34,-2.1,-1.7,-3.8,1.7,-5.5,1,1,68500,3,68,1
"2943",29,366,14,8,11,4,21,13,427,3,131,0,27,11,1061811,539756,522055,67605,12,4,409,282,127,7.9,-1.1,6.8,4.2,2.7,2,1,68500,3,68,1
"2944",29,561,14,3,34,4,20,10,366,1,217,3,27,32,1058751,541593,517158,67541,10,6,367,351,16,1,-0.4,0.6,0.7,-0.1,2,1,68500,3,68,1
"2945",29,1065,14,1,2,4,21,19,227,1,359,2,27,2,1024975,518271,506704,65584,2,14,259,452,-193,-12.1,-1.6,-13.6,-5.1,-8.6,1,1,68500,3,68,1
"2946",29,4316,14,4,9,4,24,17,428,0,295,1,27,9,1119165,561424,557741,70178,2,14,309,480,-171,-10.7,-0.5,-11.2,-3.7,-7.5,1,1,68500,3,68,1
"2947",29,5174,14,8,5,4,51,13,388,1,230,3,27,5,1080454,562443,518011,69083,13,3,479,310,169,10.6,0.4,11,6.7,4.3,2,1,68500,3,68,1
"2948",26,410,15,11,34,4,13,3,240,0,186,0,24,32,1061162,527193,533969,65666,11,5,343,208,135,8.4,-0.7,7.7,0.9,6.8,2,1,67594,3,68,1
"2949",26,1084,15,2,20,2,27,16,317,1,410,2,24,19,1102843,540870,561973,67676,13,3,386,260,126,7.9,-2.3,5.6,2,3.5,2,1,67594,3,68,1
"2950",26,2422,15,3,16,4,34,14,420,1,196,1,24,16,1144895,553152,591743,69144,11,5,429,337,92,5.8,0.2,6,5.8,0.2,2,1,67594,3,68,1
"2951",14,335,16,6,21,4,38,17,385,0,484,2,14,20,1006986,450746,556240,56022,6,10,413,486,-73,-4.6,0.8,-3.8,6.1,-9.8,1,1,67000,1,68,1
"2952",14,4589,16,5,29,4,26,23,447,1,402,0,14,27,1022042,507525,514517,65612,4,12,263,404,-141,-8.8,-1.3,-10.1,-6.1,-4,1,1,67000,1,68,1
"2953",30,285,17,2,26,4,27,3,344,1,147,1,28,24,1034365,482818,551547,62826,9,7,301,324,-23,-1.4,-0.4,-1.9,-1.4,-0.4,1,1,68740,2,68,1
"2954",30,1630,17,3,23,4,42,30,333,3,337,4,28,22,1083593,543820,539773,68161,9,7,335,341,-6,-0.4,-3.2,-3.6,-1.7,-1.9,2,1,68740,2,68,1
"2955",30,2700,17,3,28,4,27,20,271,2,518,5,28,26,1009483,535942,473541,67106,7,9,310,407,-97,-6.1,-3.4,-9.4,-3.9,-5.5,2,1,68740,2,68,1
"2956",30,3216,17,2,9,4,27,7,315,0,296,2,28,9,1017029,543570,473459,68008,11,5,412,245,167,10.4,1.8,12.2,4.5,7.7,2,1,68740,2,68,1
"2957",30,3236,17,3,12,2,14,12,238,0,268,0,28,12,1017029,543570,473459,68218,11,5,412,245,167,10.4,1.8,12.2,4.5,7.7,2,1,68740,2,68,1
"2958",30,3486,17,2,29,4,29,3,290,1,207,5,28,27,1094133,545577,548556,68338,13,3,417,231,186,11.6,1.4,13,4.1,8.9,2,2,68740,2,68,1
"2959",3,1634,18,4,28,4,16,13,206,3,284,1,3,26,1125187,566547,558640,70743,13,3,353,201,152,9.5,-0.2,9.3,1.5,7.8,2,1,71008,1,68,1
"2960",3,2182,18,5,33,4,13,10,210,2,285,2,3,31,1115465,570152,545313,71131,11,5,385,244,141,8.8,1,9.8,4.2,5.6,2,1,71008,1,68,1
"2961",3,4026,18,3,7,4,28,24,458,2,398,1,3,7,1083919,568018,515901,70970,5,11,328,401,-73,-4.6,2.6,-1.9,-0.7,-1.2,1,1,71008,1,68,1
"2962",3,4606,18,6,6,4,27,24,342,2,291,3,3,6,1088056,564709,523347,70616,9,7,395,303,92,5.8,-2.4,3.4,2.2,1.2,1,1,71008,1,68,1
"2963",2,1119,19,5,11,4,17,10,227,0,279,4,2,11,1133146,564769,568377,70434,11,5,340,337,3,0.2,-2.4,-2.2,-1.8,-0.4,2,1,71000,1,68,1
"2964",2,1459,19,10,12,4,33,25,351,1,321,3,2,12,1104620,565106,539514,71001,8,8,351,341,10,0.6,-1.9,-1.2,1.1,-2.3,1,1,71000,1,68,1
"2965",2,2197,19,6,6,4,22,20,376,1,361,1,2,6,1040162,502813,537349,64096,11,5,391,325,66,4.1,-0.3,3.8,1.3,2.5,2,1,71000,1,68,1
"2966",2,3269,19,6,25,4,23,20,286,3,474,3,2,23,1102398,560773,541625,69383,13,3,419,299,120,7.5,-1.1,6.4,2,4.5,2,1,71000,1,68,1
"2967",2,3911,19,13,1,4,29,18,500,1,329,3,2,1,1121026,577047,543979,69557,6,10,381,417,-36,-2.3,-1.6,-3.8,0.6,-4.4,1,1,71000,1,68,1
"2968",2,4043,19,4,13,4,48,21,378,0,428,4,2,13,1134671,562845,571826,69904,8,8,339,345,-6,-0.4,-3.4,-3.8,-4,0.3,1,1,71000,1,68,1
"2969",24,2148,20,2,21,4,19,10,260,0,256,1,22,20,1170229,627858,542371,78554,9,7,405,356,49,3.1,-2.8,0.2,2.2,-1.9,1,1,82500,2,68,1
"2970",24,3115,20,14,16,4,37,10,314,1,221,1,22,16,1187392,631888,555504,79088,8,8,377,363,14,0.9,0,0.9,1.2,-0.3,1,1,82500,2,68,1
"2971",24,5018,20,16,12,4,44,38,540,1,370,0,22,12,1130823,623856,506967,77982,4,12,333,441,-108,-6.8,-1.1,-7.8,-2,-5.9,1,1,82500,2,68,1
"2972",33,1802,21,15,15,4,24,17,98,0,396,4,31,15,1097073,553144,543929,69143,8,8,324,400,-76,-4.8,3.5,-1.3,1,-2.3,1,1,69143,3,68,1
"2973",13,970,22,13,2,4,17,13,236,1,243,1,13,2,1061690,563748,497942,70388,5,11,255,380,-125,-7.8,1.9,-6,-4.4,-1.5,1,1,71795,3,68,1
"2974",13,1020,22,16,33,4,27,24,450,1,326,3,13,31,1061690,563748,497942,70758,5,11,255,380,-125,-7.8,1.9,-6,-4.4,-1.5,1,1,71795,3,68,1
"2975",13,1211,22,11,12,4,16,13,473,2,251,0,13,12,1110049,565192,544857,70769,7,9,309,339,-30,-1.9,1.2,-0.6,-2.4,1.8,1,1,71795,3,68,1
"2976",7,338,23,6,6,4,24,0,435,1,264,1,7,6,988273,454938,533335,63408,6,10,226,309,-83,-5.2,1.7,-3.5,-4.5,1,1,1,65515,1,68,1
"2977",7,3521,23,5,21,4,13,6,341,2,248,2,7,20,1001806,506377,495429,64259,11,5,430,305,125,7.8,-2.5,5.4,2.3,3,2,1,65515,1,68,1
"2978",7,4015,23,2,28,4,24,19,389,2,354,3,7,26,1028118,491118,537000,57579,12,4,419,279,140,8.8,1.9,10.6,4.8,5.8,2,1,65515,1,68,1
"2979",28,370,24,8,16,4,25,20,378,1,325,1,26,16,1005530,474844,530686,58789,5,11,332,321,11,0.7,-1,-0.3,0.3,-0.6,1,1,70561,2,68,1
"2980",28,973,24,13,16,4,28,24,335,2,370,3,26,16,997271,492165,505106,57671,4,12,313,441,-128,-8,1.2,-6.8,-0.6,-6.2,1,1,70561,2,68,1
"2981",28,1120,24,5,15,4,34,21,386,0,429,3,26,15,1027704,485462,542242,52101,12,4,446,313,133,8.3,0.8,9.1,6.1,3,2,1,70561,2,68,1
"2982",28,1430,24,8,16,4,28,20,424,2,418,1,26,16,1090332,529916,560416,65750,9,7,418,312,106,6.6,3.3,9.9,7.1,2.9,1,1,70561,2,68,1
"2983",28,2093,24,16,10,2,23,3,334,1,225,3,26,10,1075885,524019,551866,65477,11,5,412,284,128,8,0.8,8.8,4.3,4.5,2,1,70561,2,68,1
"2984",28,2207,24,6,21,4,30,10,404,1,299,1,26,20,1103392,545107,558285,68704,8,8,439,347,92,5.8,-0.8,5,5,0,2,1,70561,2,68,1
"2985",28,2477,24,6,10,2,34,23,328,0,311,1,26,10,1116821,540345,576476,68615,13,3,454,320,134,8.4,-1.7,6.6,6.4,0.2,2,1,70561,2,68,1
"2986",28,2766,24,8,33,4,33,25,456,1,370,0,26,31,1028715,524241,504474,59260,9,7,441,322,119,7.4,-2.6,4.8,3.2,1.6,1,1,70561,2,68,1
"2987",28,2963,24,3,16,4,20,17,375,2,252,1,26,16,1064892,523143,541749,62236,8,8,406,377,29,1.8,-0.9,0.9,2.7,-1.8,1,1,70561,2,68,1
"2988",28,3279,24,6,10,2,35,24,365,3,307,6,26,10,1022066,479716,542350,68604,7,9,350,350,0,0,-2.3,-2.3,-2,-0.4,1,1,70561,2,68,1
"2989",32,758,25,16,27,2,17,7,327,1,277,3,30,25,1044920,525031,519889,65684,12,4,346,196,150,9.4,-0.6,8.8,-1,9.8,2,2,65890,3,68,1
"2990",32,3387,25,14,26,4,23,21,367,1,314,0,30,24,1004457,440819,563638,64941,7,9,389,394,-5,-0.3,0.3,0,1.3,-1.3,1,1,65890,3,68,1
"2991",32,3563,25,8,5,5,31,13,324,0,297,1,30,5,1016122,470548,545574,59073,4,12,288,389,-101,-6.3,3.6,-2.7,-2.9,0.3,1,1,65890,3,68,1
"2992",17,5148,26,6,27,4,24,17,256,1,348,3,17,25,760644,254007,506637,25425,5,11,337,345,-8,-0.5,-0.8,-1.3,-1.6,0.3,1,1,70000,2,68,1
"2993",6,3605,27,11,3,4,23,20,319,0,317,2,6,3,1057075,498864,558211,62367,8,8,445,478,-33,-2.1,-2.1,-4.1,3,-7.1,1,1,61500,3,68,1
"2994",6,4337,27,6,15,4,17,16,317,2,389,0,6,15,1060607,482951,577656,61054,3,13,279,399,-120,-7.5,0,-7.5,-5.2,-2.3,1,1,61500,3,68,1
